index,comments
787,"Ketulusan hati dalam niat menjadi pemimpin sudah terlihat jelas dari aura wajahnya lurus tulus tidak nampak aura ambisius, apalagi cawapresnya  sudah banyak pengalaman di pemerintahan bismillah berkah dan jaya negriku di tangan beliau"
788,Pasangan yang sangat cocok ...
789,Masuk pak ekooooo
790,"Sekolah Gratis Ganjar Bogor
. 
https://baktinusaschool.com"
791,Wkwkwk
792,Mantap🔥🔥
793,Kalau su dengan Pak Mahmud jadi ttup mata buat yg lain🔥🔥Gass sampee Finish
794,Ganjar mahfud menang menang menang
795,Kami bersamamu untuk Indonesiaku
796,All in ganjar boleh ga?
797,Gas
798,Golput aje dah
799,🇲🇨🇲🇨🇲🇨🇲🇨🙏👍😃
800,Bapak harus MENANG sih pak 1 putaran.
801,"berangkat dari caption tsb, maka Bpk.Ganjar Pranowo dan Bpk. Mahfud MD, jika disatupadupadankan mjd suatu singkatan bisa menjadi ""ArAh"", Ar dari 2 huruf terakhir nama Bpk. Ganjar Pranowo, sedangkan Ah adalah nama dari Bpk. Mahfud MD, yg pya makna menjadi penentu arah bangsa Indonesia ke depannya. Salam hormat."
802,"SLOT GACORRRRRR!!!

LINK PANDAWA168 ⤵️⤵️
https://rebrand.ly/pandawajp"
803,Bismillah pak rakyat Indonesia yg cerdas pasti tau dan bsa memilih yg baik seperti BPK
804,😍😍😍😍😍 pasti menang...gama
805,❤️🔥
806,"Selamat berjuang, ganjar mahfud menang menang menang"
807,Bismillah. Pak Ganjar Pranowo dan bpk Mahfud MD menang satu putaran
808,Wkwkkw
809,Ganjar mahfud menang pilpres 2024
810,Gaspollll❤️❤️
811,"Pakk titip indonesia , titip supaya zona zona hijau di daerah tidak begitu saja berubah menjadi perumahan2 subsidi, pabrik2, carilah tanah kurang produktif lainnya 🙏 Terima Kasih 🙏 salam maju pak"
812,Untuk indonesia yang lebih maju🙌
813,"Pasangan dwi tunggal, Ganjar - mahfud menang menang menang"
814,Tuhan menyertai setiap perjalanan bapak. Pasti menang
815,Usul nama pak.. GARWO MuDa atau GARWO MaDu.
816,Saya termasuk salah satu orang yang kecewa dengan Pak Ganjar terutama soal sepak bola. Tapi kalau wakilnya Pak Mahfud mungkin bisa dipertimbangkan lagi.
817,Ganjar Mahfud pilihanku 😍
818,Pasangan cocok 🔥🔥
819,GG pak😍
820,Sehat sehat pa ganjar
821,Optimis Ganjar - mahfud menang 2024
822,Bismillah mereka menang 😍 pasangan ini yang cocok dan pantas dijadikan pemimpin bangsa ini🔥🔥
823,Tombol setuju pak ganjar jd presiden 2024
824,Ganjar mahfud menang
825,Alhamdulillah dalam pidatonya pak Mahfud menghendaki perubahan yaitu memperkuat penegakan hukum yg lemah 👏👏👏
826,"Ini bukan tentang Ganjar, bukan tentang Mahmud juga bukan tentang negara, tapi bisnis"
827,Tetap anies baswedan ...
828,Saya timsukses prabowo gibran 2024 - 2029 maju terusss
829,mas ganjar nyangkul aja di sawah gausa jadi presiden
830,❤️
831,Tentang perut pak
832,"Pak kalau jadii presiden., smoga bisa berpihak sama rakyat kecil nggih. 👏"
833,menang 1putaran amiin ya Allah
834,Gass pull menang 1 putaran
835,"Macet pie pak , pakuann piee"
836,Pk Ganjar..calon presiden kita🙏🙏🙏🙏
837,GELANG TALI / COUPLENYA KAK 🥰 Info pemesanan ada di link bio 🤗
838,Semangaaat mas Ganjar....🔥🔥🔥
839,❤️❤️❤️❤️
840,captionnya tdk meyakinkan 😁👉
841,ga jadi pilih pak ganjar
842,Masyallah sosok pemimpin hebat ni gais
843,Semangat pak❤️
844,Gas poll🔥
845,Ganjar Mahfud 2024😍
846,All in Ganjar-Mahfud ❤️❤️❤️❤️🔥
847,"Sekarang, nanti seandainya gool,,di balik jadi semua telah berbeda hehhe"
848,😍👏
849,Gas Ganjar Mahfud untuk Indonesia 😍
850,#efekmahfud... #karenamahfud.... Ganjar mahfud menang
851,Anis presiden 2024 ======>>>>>>>
852,Ingat kata bambang pacul!!!
853,Sehat terus pak @ganjar_pranowo pak @mohmahfudmd 🔥🔥
854,"Gas pol, pilih GM 🔥"
855,Bismillah pak ❤️
856,"Wlopun mas gibran nyebrang kesono,, kulo tetep larene pak Ganjar mwon. Bismillah, Ganjar-Mahfud untuk RI1&RI2😍😍"
857,selamat mas ganjar saya dukung
858,❤️
859,Harus diadili MK
860,🔥👏
861,GASKEUN pak!!
862,"Bismillah Pasangan yang pas.. ketegasan pemberantasan korupsi , menaikan ekonomi bangsa , melindungi segenap bangsa indonesia !!! Gass !!!"
863,Ini tentang kemenangan @aniesbaswedan 😍😍
864,10 tahun jadi Gubernur Jateng ga ada prestasi. Nyuruh Para Kades se jateng datang ga ditemui. Terus di demo masyarakatnya juga ga ditemui. Kayak gini mau jadi president
865,PILIHAN TEPATT 🔥🔥
866,Idolaku ❤️❤️❤️❤️❤️
867,🔥🔥🔥🔥 bismillah yah pak
868,PRABOWO & GIBRAN 2024 @ganjar_pranowo
869,Asli strategi na alus si bapak iyeu @ganjar_pranowo
870,Sopo ae penting ojo imin ngibulan
871,Ganjar Mahfud Untuk Indonesia 😍
872,Kalau bapak bukan dari partai  PDI saya pilih pak
873,Mudah2an Pak mahfud JADI wakil Pak ganjar the best choice🔥🔥❤️❤️
874,"Pak @ganjar_pranowo & Pak @mohmahfudmd , Saya sbg rakyat biasa, hanya bisa menitipkan BERPOLITLAH DENGAN ADAB, Jabatan Adalah Amanah Yg Akan Di Pertanggungjawabkan Dunia Akhirat , Jika Allah Kun FayaKun Apapun Yg Manusia Rencanakan Allah SWT Raja Sutradara nya , aamiin cc @pdiperjuangan @puanmaharaniri @bumegabercerita"
875,Semangat pak duetnya keren
876,Ganjar machfud yes 2024 presiden dan wakil presiden RI
877,Tuhan Yesus memberkati pak 🌹
878,"2 pemimpin yang gagal, gagal menegakkan hukum dan mencerdaskan anak bangsa,"
879,Duet maut 2024👏🔥🔥
880,Gaspol tetap dukung #ganjarmahfud2024
881,Dukung terus Ganjar Mahfud. Demi Indonesia yang lebih maju 👍
882,Bismillah pa ganjar❤️❤️❤️
883,Prabowo all in
884,Semoga Pak Ganjar dan Pak Mahfud menang dan mampu membawa Indonesia menjadi lebih baik lagi. Ganjar Mahfud pasti menang 👍
885,BACOT😂
886,BACOT😂
887,Capres-cawapres indo ke 2024
888,"Pak kalau menang rajin"" Ke Sumatra Utara ya"
889,"Gak tau kenapa jadi inget bambang pacul....apakah masuk nya pak mahfud akan menyudahi fenomena ""bambang pacul"" ,ataukah malah ikut arus??😂😂😂"
890,"Mhn ijin ambil fotonya Bapakku,,, untuk saya pakai foto profil semua medsos anggota keluarga kami,,,full support suara untuk Bapakku Ganjar Pranowo dari Bojonegoro Jatim🙏🙏🙏💪💪💪💪"
891,Semangat pak ❤️👏
892,GAMA😍
893,Mantap ini mah
894,Saya pastikan suara hak pilih saya & istri 2024 untuk Pak Ganjar mahfud md👏
895,Siapa aja ok asal ekonomi jalan ...
896,Bismillah... Semangat buat Pak Ganjar & Pak Mahfud. Smoga menang..
897,Saya siap bertempur di Sukabumi buat bpk
898,Pasangan hebat❤️
899,sehat selalu pak
900,bismillah oak ganjar menang
901,❤️
902,❤️
903,❤️
904,❤️
905,❤️
906,Tetep optimis pak ❤️
907,"Selamat atas kerjasama yang erat antara Indonesia dan Amerika Serikat dalam hal investasi. Dengan kemudahan pelayanan dan kepastian hukum yang Anda tegakkan, peluang bisnis semakin menjanjikan, membawa berkah bagi kedua negara."
908,❤️❤️❤️❤️❤️
909,Siapapun wapresnya..tetep ga ngaruh...selama ini yg ngambil keputisan adalah ptesiden..wapres cm mangut2 doang...jd ayo kita pilih capres yg akan membawa Indonesia menjadi lebih baik....
910,"Amin amin yra pak Ganjar ,mafud  Insa Alloh presiden ,w presiden 2024 / 2029 amin amin yra"
911,Bismillah tetap yakin dan tegas dengan memilih Ganjar-Mahfud 🔥🔥
912,Bismillah semoga menang karena saya yakin beliau berdua adalah kombinasi yang sangat pas untuk masa depan indonesia yang lebih hebat lagi
913,All in prabowo
914,"Bapak Ganjar dan bapak mahfud ,,, disingkat jadi G MU pak ...."
915,Mantap pak.. Kami sekeluarga siap mendukung pak ganjar dan pak mahfud. Semoga sehat dan sukses ya pak
916,Bismillah
917,"Pak Jokowi adalah masa lalu Indonesia,,, Insyaallah pak Ganjar adalah masa depan Indonesia"
918,Siapkan misi untuk memimpin rakyat dg  bijaksana
919,"Bismillah ya pak, semoga aja rezeki nya optimis 🦾"
920,Pak ganjar lovyouuu😍😍😍😍
921,pak nanti kalau udh jadi presiden kurangin balas koemtar rakyat mu ya
922,Omong kosong pak... Udah jelas2 ini tentang kekuasaan. Klo bukan karena itu buat apa kalian para capres-cawapres dan para Ketum partai ngotot ingin menang? Yah karena ingin berkuasa kan?? Setelah jd penguasa kalian bakal bagi2 jabatan kan?😂
923,Piye piye ancen nyoblos pak Ganjar 🔥
924,Maju terus pak ganjar dan pak mahfud
925,Duwet maut ...
926,Terbalek Jane . Menurut ku harus nya pak Ganjar wakil nya  bukti di atas kertas nya banyak capres nya
927,"Formula pada dua nama dalam perhitungan metafisika matematika : 
Ganjar Pranowo = 153 = dijabat Gubernur = 153 = jbt KDH dua periode = 153 = calonkan pd Capres = 153 = pasangan ia Mahfud MD = 153
Mohammad Mahfud Mahmodin = 198 = ada pernah jabat jd Ketua MK = 198 = Menteri Bapak Jokowi = 198 = dicalonkan sbg Cawapres = 198 = ada Nm singkat dia Mahfud MD = 198 = dipasangkan dgn ia Ganjar = 198 = Capres PDI Perjuangan = 198.
Formula perhitungan metafisika matematika : 
A = 1, B = 2, C = 3, ....dst hingga berakhir di huruf Z = 26.
selisih hasil perhitungan di formula kedua nama tsb tersirat : 
198 - 153 = 45 = 16(P)+D(4)+I(9)+ 16(P) = 45 = calon = 45 = PDIP = 45.
Pertanyaannya, saat mendaftar tgl 23 Oktober 2023, petunjuk apakah yang bisa terbaca atas pengabungan kedua formula nama tsb sebagai pasangan Capres Cawapres 2024 - 2029. Dimana formula yang terbaca : 
dua puluh tiga oktober dua ribu dua puluh tiga = 444 = pd hr senin Ganjar Pranowo - Mahfud MD daftar ke KPU = 444.
Tidak ada yang terjadi satu sebuah kebetulan semua sudah tertata  dalam formula yang sudah disediakan sebelum semuanya tercipta.
Kajian tahap 1 
Metafisika Matematika Sadewo jelang 2024."
928,🔥🔥🔥pasti menang😍
929,"Kita yakin capres kali ini bagus2 , bagi milenial atau gen Z coba liat profil satu persatu tentukan pilihan mu dri hati tanpa ada kepentingan selain berharap pemimpin kedepan lebih adil dan harapan nya makmur, disini saya liat pasangan yg pass 
Akhir nya pemilu kali ini ada alasan tdk golput 😁 BISSMILLAH.."
930,Prabowo la 🙌✊🇮🇩
931,Ganjar Mahfud (GM) menang menang menang !!!!!!!!😍😍
932,SEBUTKAN PRESTASI/KEMAJUAN JATENG SELAMA PAK GANJAR MENJABAT?
933,DEKENGAN PUSAT  PAK
934,Mantap👍👍👍👍
935,Siap...#Amin_aja_dulu
936,🔥🔥🔥
937,Wong jowo tetep pilih ganjar Pranowo 🔥🔥🔥
938,Doa ku cuma 2 smoga semua kecurangan dalam pilpres 2024 di luluh lantakkan oleh Allah SWT dan apsangan AMIN menjadi pemimpin NKRI 2024 Aamiin yarabbalalaamiin 😌🤲 #demiIndonesialebihbaik
939,"Indonesia semakin maju bersama , GAMA ❤️"
940,BISMILLAHI ALHAMDULILLAH MAA SYAA ALLAH LAA QUWWATA ILLAA BILLAH 🙏🏻 SUNGGUH ATAS KEHENDAK ALLAH PAK @ganjar_pranowo IN SYAA ALLAH PASTI MENANG.. GAS POL.. AAMIIN YA ALLAH YA RABBAL 'ALAMIIN
941,GAJA MADA (GAnJAr MAhfuD indonesiA)
942,All in pak Ganjar
943,❤️❤️🔥🔥
944,😂😂😂😂
945,"Cuman dua pilihan, AMIN & GAMA. Karna para calon ibu negara berhijab, beda sama yang ono ga ada hijab."
946,Mantap cocok pisan❤️
947,Majulah indonesia
948,Semangat pak Ganjar Pranowo dan bapak Mahfud MD 👍👍
949,Salam dari Kalimantan Barat kami siap mendukung bapak Ganjar Pranowo dan Mahmud MD 👏❤️
950,Pokoknya kamiyakin pak Ganjardan pak Mahfut pasti jadi presiden dan wakilnya
951,Hidup pak Ganjar 👏👏
952,Yap
953,Presiden dan Wapres RI 2024-2029
954,"Maaf banteng merah udh ngancurin ekonomi masyarakat dan sudah terlalu banyak pejabat pejabat nya yg tidak bagus,anak muda all in Prabowo ❤️"
955,Sehat selalu sukses terus bapak🤲
956,Signings
957,"*Kandidat Lengkap Menteri Kabinet GOFUD*
Berikut ini calon nama-nama menteri *Kabinet Indonesia Makmur 2024-2029*
1. Menteri Koordinator Politik, Hukum, dan Keamanan: Andika Perkasa
2. Menteri Koordinator Perekonomian: Ahok
3. Menteri Koordinator Kemaritiman dan Investasi: Arsyad Rashid
4. Menteri Koordinator Pembangunan Manusia dan Kebudayaan: Tri Rismaharini
5. Menteri Sekretaris Negara: Anies Baswedan
6. Menteri Dalam Negeri: Gatot Eddy Pramono
7. Menteri Luar Negeri: Retno LP Marsudi
8. Menteri Pertahanan: Connie Rahakundini
9. Menteri Hukum dan HAM: Prof Yusril IM
10. Menteri Keuangan: Sri Mulyani
11. Menteri ESDM: Faisal Basri
12. Menteri Perindustrian: Hary Tanoe
13. Menteri Perdagangan: Sandiaga Uno
14. Menteri Pertanian: Arief Prasetyo Adi
15. Menteri Lingkungan Hidup dan Kehutanan: Yetti Rusli
16. Menteri Perhubungan: Bagas Adhadirga
17. Menteri Kelautan dan Perikanan: Susi Pudjiastuti
18. Menteri Ketenagakerjaan: Benny Ramdhani
19. Menteri Desa dan PDTT: Tuan Guru Bajang
20. Menteri PUPR: Dr. Heru Dewanto
21. Menteri Kesehatan: dr Terawan
22. Menteri Pendidikan dan Kebudayaan: Totok Amin Soefijanto
23. Menristek dan Kepala Badan Riset Inovasi Nasional: Dr. Bagus Mulyadi
24. Menteri Sosial: Yenny Wahid
25. Menteri Agama: Nassarudin Umar
26. Menteri Pariwisata dan Ekonomi Kreatif: Gibran Rakabuming Raka
27. Menkominfo: Regi Wahyu
28. Menteri Koperasi dan UKM: Ridwan Kamil
29. Menteri PPPA: Grace Natalie
30. MenPAN-RB: Olly Dondokambey
31. Menteri PPN/Kepala Bappenas: Azwar Anas
32. Menteri ATR/Kepala BPN: Djarot Saiful Hidayat
33. Menteri BUMN: Erick Thohir
34. Menpora: Raja Sapta Oktohari
*Pejabat Setingkat Menteri:*
35. Jaksa Agung: Abraham Samad
36. Sekretaris Kabinet: Hasto Kristiyanto
37. Kepala Staf Kepresidenan: Angela Tanoe 
38. Kepala BKPM: Bahlil Lahadalia"
958,"Allah Menunjukkan Pemimpin YangAdil, Bersih, Jujur, Merakyat, Tidak Pandang Bulu.. 👏❤️❤️"
959,Cerdas Dan Berpengalaman👏❤️❤️
960,Sehat Untuk Selalu Pak Ganjar Dan Pak Mahfud MD.. 👏❤️❤️
961,Insyaallah otw jadi RI 1 dan 2... amiinnn...❤️
962,Tenang pak.. Biarkan rakyat yg menilai ketenangan dan kerja bapak
963,Semoga menjadi presiden 2024
964,Psket lengkap hrs menang ya
965,Aq pk ganja dan pk Mahmud no 1
966,❤️
967,❤️❤️❤️
968,"halo bapak dan ibu yang mau beli rumah di kota medan dengan aman dan nyaman bisa langsung ke Yuni property ya, kita bantu semua proses pemilihan dan pembelian rumahnya."
969,Ganjar Mahfud untuk negri kita
970,Semoga menang ya pak jadi presiden
971,kompak selalu ya pak ganjar dan pak mahfud
972,berdirilah diatas semua golongan.. tegakkan hukum yg tak pandang bulu.. kurangi kemiskinan dan cerdaskan anak bangsa lewat pemdidikan pak.. ❤️❤️❤️
973,Maju 🔥
974,Mantap🔥🔥🔥❤️
975,Bismillah Ganjar Mahfud yang terbaik❤️
976,👏👏👏
977,Ganjar Mahfud mantap
978,Bismillah...bi sihatin daimah pak @ganjar_pranowo
979,"Bismillah ,,capres  dn cawapres bpk Ganjar Pranowo-bpk Mahfud MD,,,salam anak rantau HK pak❤"
980,"senyum ceria dari pemimpin masadeoan bangasa, salut"
981,Merdeka 🇮🇩
982,Kawal kotak suara😂😂😂
983,2024 anis baswedan presiden indonesia membuat perubahan besar yg lebih baik buat bangsa indonesia dan negara indonesia dari segi ekonomi dan segi hukum serta segilain nya
984,"Bismillah, gak suka partainya tapi kita liat kinerja selama dia menjabat, Pilih yg mau bekerja untuk rakyat.. @ganjar_pranowo @mohmahfudmd  2024😍🔥🔥🔥🔥👏"
985,Bissmilah dilancarkan ya pak
986,Siap memenangkan Calon Pemimpin Indonesia Raya GANJAR - MAHFUD....MERDEKAAA....!!!🔥🔥🔥
987,Mantap pas dan serasi pak 👍🏻
988,❤️❤️❤️
989,semangaat pak!🔥
990,Semoga amanah ya pak @ganjar_pranowo 💪🏻
991,Ganjar Mahfud memajukan Indonesia!🔥
992,gaspol Ganjar Mahfud
993,aku mendukung Ganjar Mahfud
994,Mantaaaab ...moga Allah rodhou njeh ..Amiin ❤️❤️❤️
995,❤️❤️❤️
996,🔥🔥👏👏👏
997,Ingat jangan zalim sama rakyat ya pak kalo jadi
998,Ini tentang..pinjam dulu seratuss..!!!
999,Sangat keren 😍😍
1000,Bismillah pak Ganjar & pak Mahfud menang ❤️❤️❤️❤️❤️
1001,Gaspoll Ganjar Mahfud
1002,🔥🔥🔥🔥
1003,"Aku suka pak Ganjar ,tapi gak suka bantengnya😂"
1004,❤️
1005,berat kalau cawapres nya pak Mahfud MD
1006,Tergantung pilihan rakyat kembali lagi kesitu jadilah pemilih yg cerdas jgn tergoda rayuan & hasutan
1007,Mantappp🔥🔥
1008,Semangat buat indonesia maju
1009,Because of Indonesia harus lebih maju di bawah kepemimpinan bapak ber2 JOSSSS 2024 1000%
1010,"Wong ampuh,Ita itu sikattt"
1011,"Sudah ku duga siapa wakil yg dipilih bu mega, post saya ada di fb grup pk ganjar terbukti, wah Projo bermanufer"
1012,Gas poool pak aku mendukungmu👍👍👍
1013,Maju terus pantang mundur Pak Ganjar dan Pak.Mahfud
1014,Wah karo idolaku pak mahfud
1015,sukses selalu pakde
