,,Name,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
52,,auper37,62544064896,"2023-10-22 08:10:34",0,"Gagasan pak Ganjar gak pernah ada yang gagal...",18240219982233971,https://www.instagram.com/auper37/,https://www.instagram.com/p/Cyhkzsayg5q/c/18240219982233971
53,,priyanshuverma123,6081033852,"2023-10-22 08:10:45",0,"Pilih presiden sing rajin berolahraga, mesti ora bakal mageran hihi",18014537149912127,https://www.instagram.com/priyanshuverma123/,https://www.instagram.com/p/Cyhkzsayg5q/c/18014537149912127
54,,kiku1_09,62358653281,"2023-10-22 08:11:09",0,"Pemikiran udah jauh ke depan",18003601049122499,https://www.instagram.com/kiku1_09/,https://www.instagram.com/p/Cyhkzsayg5q/c/18003601049122499
55,,bilaya899227,62237861620,"2023-10-22 08:11:18",0,"mantap bener pemikiran bapak ini",18067885966429835,https://www.instagram.com/bilaya899227/,https://www.instagram.com/p/Cyhkzsayg5q/c/18067885966429835
56,,fane____00011,62504025082,"2023-10-22 08:11:25",0,"Semoga Pak Ganjar terus menginspirasi kita untuk mencintai dan mendukung seni Indonesia.",18269659228085116,https://www.instagram.com/fane____00011/,https://www.instagram.com/p/Cyhkzsayg5q/c/18269659228085116
57,,jat_2007m,62880760705,"2023-10-22 08:13:15",0,"Masa depan kita maju dengan ganjar",17927513450782551,https://www.instagram.com/jat_2007m/,https://www.instagram.com/p/Cyhkzsayg5q/c/17927513450782551
58,,ktmkd35,62284324154,"2023-10-22 08:13:21",0,"Ganjarr Presidenn so pastii",18184121188304935,https://www.instagram.com/ktmkd35/,https://www.instagram.com/p/Cyhkzsayg5q/c/18184121188304935
59,,masum_jaat___,48210439245,"2023-10-22 08:14:28",0,"emang pak ganjar itu cocok buat ngelanjutin pak jokowi",18373099375069454,https://www.instagram.com/masum_jaat___/,https://www.instagram.com/p/Cyhkzsayg5q/c/18373099375069454
60,,om009788,62650435594,"2023-10-22 08:14:37",0,"Ini contoh pemimpin yang diidamkan semangat Pak Ganjar",17940851732725165,https://www.instagram.com/om009788/,https://www.instagram.com/p/Cyhkzsayg5q/c/17940851732725165
61,,uaua527,61975283467,"2023-10-22 08:14:54",0,"Salut bgt sm pak Ganjar, emg selalu menjadi panutan❤️❤️",18057420838468262,https://www.instagram.com/uaua527/,https://www.instagram.com/p/Cyhkzsayg5q/c/18057420838468262
