index, comments
440,@prabowo Pak please pak jgn blunder pak.. JANGAN GIBRAN PAK.. 😢
441,"Selamat tinggal Prabowo, rakyat Banten  banyak yg kecewa,"
442,"Skip ya pak nek ngantek gibran mbok pilih , sorry 😂"
443,Pak jangan gibran cawapresnya
444,"Mari kawan spam DM ke prabowo, supaya jangan pilih si GIBRAN, masih bocah blm ada prestasii, sama Prof Yusril ajaa"
445,"JANGAN SALAH LANGKAH PAK PRABOWO, Ini kesempatan bapak jangan sampe pemilihan calon wakil presiden blunder, Saran saya yang bisa bapak gandeng Prof. Yusril Ihza Mahendra ... dari sekian nama ini yang terbaik dari yang baik pak @prabowo @yusrilihzamhd"
446,JIKA CAWAPRES BAPAK GIBRAN DENGAN BERAT HATI KAMI KE PILIHAN YANG LAIN! INI NEGARA BUKAN TEMPAT KUMPUL PARA KELUARGA
447,"Pa, semoga wapres bapa adalah org yg benar2 tepat sehingga bnyak suara untuk bapa. Bismillah pa, 2024 bapa jdi presiden aamiin.. Jangan gibran pa, kami butuh yg benar2 matang pa untuk Indonesia. Bismillah yaalloh, bapaku pa prabowo semoga memilih cawapres yg benar yaalloh aamiin.."
448,"Pak tolong Sama pak Yusril aja, jangan gibran 😢"
449,"jangan sampe sama gibran pak , please pak jangan sama gibran 😢"
450,Atuhlah pak jangan sampe gibran😢 masih banyak pilihan
451,@ares_lumban_gaol
452,"Aku hopless pak kalau cawapresnya bukan pak Yusril, 😭"
453,"Pak PRABOWO TOLONG dengerin Para PENDUKUNG MU jangan Gibran PLISS PAK tu ga ngaruh buat kaum pemuda pak,, Kita lebih mementingkan mana yg bisa Membangun, mensejerahkan rakyat indonesia pak*"
454,"Sudah 2 kalinya saya milih bapak pada pemilihan presiden,  untuk ke yang 3 kalinya saya juga akan milih bapak asal cawapresnya jangan  gibran"
455,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎
456,"Mungkin ini karma batu tulis, good job jendral, pembalasan yg elegan 👏"
457,BISSMILLAH PAK PRABOWO PRESIDEN 2024🤲🏻🇮🇩
458,"Siapapun cawapres pilihan pak Prabowo, pasti itu yg terbaik karena beliau yang lebih tau segalanya katimbang rakyat biasa. Beliau lebih bijaksana, percayalah"
459,"Jangan percaya dulu isu,,smoga bukan gibran,aaaminnn❤️"
460,"Plis lh jangan gibran wakil nya, udah 3 kli mau nyapres dari dulu dukung prabowo, eh jdi golput skrg deh"
461,"PLEASE LAH JANGAN SAMA GIBRAN, BLUNDERR JADINYA"
462,Skip pak jangan segila itu ngambil Gibran dari pdip. Banyak yang gak nyoblos bapak ntar saya jamin @prabowo
463,Maaf pak saya punya mimpi buruk kalo sama gibran bapak gagal jadi presiden tahun 2024...cari lah yg lebih bagus 🔥
464,"PAK SAYA MINTA TOLONG, CAWAPRES NYA PROF DR YUSRIL IHZA MAHENDRA YAH.. IN SYAA ALLAH PASTI MENANG PAKK🔥🔥 PLEASEEE YAH BAPAK KUU🥹🥹"
465,"Kalau sampai cawapresnya Gibran, maka omongan Almarhum Gus Dur Bakalan Terjadi, Yaitu Pak Prabowo Orang Yang Paling Ikhlas...Iya Ikhlas Untuk Kalah Lagi....1000% Kalah"
466,"Cawapresnya pak yusril 100% dukung pak prabowo, kalau gibran maaf pak ga jadi dukung. Masuknya gibran sudah tidak sehat. Tinggalkan legacy budaya politik yg baik dan sehat pak. Hilangkan dinasti politik"
467,"Pak, pilih Pak Yusril ya 🔥"
468,Sama pa Yusril ajaa tolonggg
469,Harusnya dari awal sama Pak Mahfud. Auto win pak 😢
470,"Jujur .. 1 keluarga gw dukung Bpk @prabowo , kalau tahu wakil @gibran_rakabuming , sorry kaga bakal dukung lagi.."
471,"Mohon Izin bapak @prabowo ,jika bapak memilih cawapresnya Gibran, yakinlah pak 70% pengikut Bapak akan lari ke @aniesbaswedan , karena mayoritas pengikut Bapak adalah orang2 / masyarakat yg kurang berkenan dgn pemerintahan yg skrg ini/yg lg dikuasai oleh PDIP. Maka orang akan lari ke pak anis,karena tdk ada pilihan lain,gak mungkin juga nyoblos ke ganjar,bisa sakit rakyat ini 5th kedepan dikibulin lagi.😢 dan kami yakin Bapak akan kalah suara dgn Ganjar akibat memilih Gibran, PDIP jadi 2 poros loh pak, aman dia ada 2 kader yg ikut kompetisi."
472,"Pilih Pak Yusril pak, beliau cerdas dan berwibawa menjadi wakil bapak 😊"
473,prabowo / Yusril Indonesia Maju🔥
474,"Lebih banyak Kontra Pak prabowo kalau pak Gibran yg mewakili anda, saya sudah 2* dukung bapak, filling saya kalau bapak sama Gibran banyak suara yg hilang pak, 😢"
475,"Saudara2.. mungkin kalo gak pilih Gibran sebagai cawapres, beliau akan di skip jd capres lewat MK dg batas maksimum capres.. waduh serba salah jd pak Prabowo... Kaya di cekal"
476,"Yah pak,,saya putar haluan....kecewa ...."
477,KAMI DUKUNG PRABOWO-GIBRAN 🔥
478,Kok ga melok smpeyan @jeremiakause
479,Prabowo - erick thohir/yusril
480,Pak prabowo jujur saya sejak 2019 mendukung anda tapi ketika melihat cara anda ingin menang pilpres justru saya semakin benci dengan anda catatan demokarasi yang indah dibangun selama 10 tahun menjadi busuk ketika ambisi pangeran kodok ingin menjadi cawapres anda dengan cara yang dzolim mempermainkan aturan konstitusi yang harusnya menjadi wewenang dpr dan presiden di ubah oleh pamannya pangeran kodok yang menjabat jadi ketua mk demi kepentingan joker semata sungguh ironis sekali politik dinasti itu boleh saja asal di lakukan dengan mengikuti aturan yang ada bukan mengubah aturan untuk dirinya sendiri dan yang paling saya taktukan adalah ketika setelah pilpres ada sengketa pemilu yang di susupi kepentingan keluarga joker maka potensi terjadinya chaos bisa sangat mukngkin terjadi kalau benar anda menjadikan gibran sebagai cawapres saya sekeluaraga tidak akan memilih anda dan bahkan saya akan ajak orang terdekat saya untuk tidak memilih anda ini adalah uneg-uneg saya sebagai pendukung anda jika benar memilih gibran jadi cawapres anda
481,GK JADI ALL IN🔥
482,INFO A1 SBY sedang di Tegal. Jadi deklarasi kubu KIM akan menunggu hasil putusan MK terkait batas usia capres 70 th
483,TOLONG CAWAPRESNYA YANG BENER PAK...JANGAN GIBRANNN....PASTI RAKYAT KECEWA😢
484,TOMBOL PRABOWO - YUSRIL IHZA MAHENDRA ➡️➡️➡️
485,Saya mohon skip wakil itu pak yang lain aja wakilnya pak 🙏🏻@prabowo
486,Karna pilih s gibran sory pak saya pilih ke anies saja
487,"Plis cawapresnya jgn gibran pak..😢, opsi lain pak.. nti bpk bs kalah lg  kl cawapresny ga sepadan,. 😢"
488,Pak wakilnya jangan gibran atuh 🙈 pilih wakilnya pak erik thohir aja cocok dengan pasangan dengan pak prabowo- erik thohir setuju👍 saya @erickthohir
489,"Pak jangan sama Mas Gibran, aku dari awal udah all in Prabowo tp kalo dipasangkan dgn Mas Gibran kayanya ga dulu deh. Ayo Pak jgn sampe gagal lagi, masih ada Pak Ridwan Kamil buat jadi pasangan Bapak😂 @nadyailsaa"
490,Ojo salah pilih wapres pak
491,Golput kalau cawapres nya gibran 🔥🔥
492,KALO BOLEH USUL WAKIL PRESIDENYA PAK AHOK AJA PAK 👏
493,"Pak kalau cawapresnya gibran, saya minta maaf gak milih bapak lagi.."
494,Pliss jangan gibran
495,👍👍
496,"maaf nih pak , saya memilih pemimpin yang tidak menghalalkan segala cara untuk berkuasa !! Apalagi tidak bisa membedakan antara berkuasa dan memimpin !!"
497,"Please pak, jangan gibran pak.. mhn pikirkan bangsa dan negara, bapak kan negarawan hebat"
498,Please sama pak @ridwankamil aja pakkkkkkk
499,RK vs mahfud MD jilid 1 sudah ada di youtube berharap jilid 2 bakal seru
500,Prediksi Prabowo.bakal kalah lagi sentimen dinasti mkn membesar terlalu PD memilih Gibran pasti menang pdhal jd bumerang...jgn melawan arus pak
501,"Jadi presiden tanpa cawapres gibran, pasti masuk putaran ke 2. Posisi di tengah enak. Capres yang kalah, pendukungnya ke bapak loh di putaran ke2.

Kalau bapak memaksakan gibran jadi cawapres. Untuk keputaran 2 pun tidak akan lolos. Keluarga besar saya pun yang hendak pilih bapak, putar haluan ada yang ganti capres dan golput. 

Kenapa selalu elit partai yang bapa dengar. Pendukung bapak tidak pernah di dengarkan suaranya."
502,"Setiap pilpres saya pilih bapak..tetapi ,ah sudala pak,saya kepingin lihat debat cawapres yg mumpuni dan unggul."
503,"@ridwankamil lebih cocok untuk mendampingi bapak,"
504,"Pak Prabowo yg terhormat , kalau saya memohon coba pikir2 lg soal cawapres jgan  pak Gibran wakilnya , kalau gak Pak Yusril / pak R.Kamil  udah 2 pilihan itu aja , kalau pak Yusril sebanding dgn pak Mahfud sama2 dibidang hukum , kalau pak Kamil punya pengalaman jadi Gubernur Jabar , ingat pak Ini demi negara mempertaruhkan Negara , saya aja pilih bpa tapi jadi stngah hati kalau sama yg itu , masa sih gak percaya Sama dari partai koalisi"
505,"JGN SAMPE WAPRESNYA GIBRAN PAK... prabowo dah jadi urutan no 1, tp salah pilih wapres suara bisa pindah.. karna isu yang beredar banyak yang ingin menyingkirkan PDIP & manufernya"
506,"Dukung pak prabowo.. kecuali klo cawapresnya gibrin, mending puter balik deh🔥🔥"
507,"2x pilpres saya setia memilih bapak, untuk kali ini maaf saya tidak akang milih bapak karna cawapresnya gibran, dan saya akan mengunfollow bpk sebagai bentuk kekecewaan saya 😢"
508,"MAAF PAK PRABOWO KALAU CAWAPRES NYA GIBRAN SIAP2 KALAH LAGI, SAYA GAK AKAN PILIH BAPAK, MUNGKIN PILIH SI anies @prabowo @gibran_rakabuming @aniesbaswedan"
509,Aduhhh semogga tidak gibran yah pak .. ga serasi gitu ya ga cocok ajja .. kaya liat anak dan bpk bukan presiden dan wakill 😢jagannnn gibran dehh pak liat di posisinya ajah tidk menarik untk jd wakill presiden aduhh dehh pak tolongg dehh pikir2 jagann gibrann
510,"jangan lupa steak pakboy pak, capek ga sih politikan terus"
511,"Saya jugaa pendukung bapak prabowo gak setuju gibran jafi wapres bapak..percaya lah pak tanpa gibran bapak akan ttp terpilihh..fikirkan baik2 pakk,.😢"
512,SEPERTINYA PRABOWO AKAN BLUNDER MEMILIH CAWAPRES @prabowo
513,JANGAN PILIH GIBRAN CAWAPRES NYA PAK
514,jan salah pilih wapres pak
515,RD ajah pak please
516,Saya mngerti bapak kena kuncian ambang batas 70th yg joka menolak tu barang...putusan segera diketok paman..
517,Pa sia bedegong bedegong teuing pak. Asli kecewa berat. Suara maneh di jabar anjlok weh. Banyak yang putar haluan / golput pendukung maneh. Mikir lah ai sia.
518,Yaaaah si bapak kalo bneran pasangan mas gibran org2 akan banyak beralih ke yg lain bukan banteng tapi. Ayolah pak biar bapak bisa jadi pilihlah yg merakyat yg sdh dicintai rakyat pilih yg sdh kelihatan kerja nya
519,"Bp gk sadar ya, mungkin ini jebakan supaya bp kalah diputaran pertama. Walau bgmn pun jg pak jokowi itu adalah kader PDIP & petugas partai yg ditugaskan oleh bu mega utk tim pemenangan Ganjar. Lagian klo bp milih Gibran sbg Cawapres itu malah down grade, org pengalaman jg blm byk."
520,"Mas bowo RI1 sdh menjadi takdir anda, asal jgn berpasangan dgn gibran, krn takdir bisa dirubah dgn doa org² yg sdh sempurna pencapainnya kpd Allah."
521,Jagan Gibran y pak😢
522,Pak plis wakilnya jangan gibran. Yusril masih oke pak. Mardigu juga oke
523,Pada pindah ke tetangga pak kalau bapak milih gibran
524,"Sorry pak saya skip pilih bapak kalau capresnya anak jokowi,saya ke pak anis saja🙏"
525,Pak wapresnya jangan mas Gibran pak ambil pak Yusril aja ketar-ketirr yang nyimak 😭
526,"Kalau opa wowo mana berani keluar, dia yang disamperin, bukan nyamperin, artinya dia yang harus dilayani, beda dengan GP dia mendatangi rakyat utk melayani. Opa wowo letih banget bgm mau lari2, turun ke pasar segala seperti pak @jokowi dulu."
527,PAK Kalo cawapresnya gibran..fix 2024 GUE GOLPUT 🔥🔥
528,"Baik-baik ya pak. Jangan salah ambil keputusan, saya berharap bapak keluar sebagai pemenang di PILPRES kali ini. Sayang kalo jalan yg sudah terbuka lebar menjadi gagal karena salah pilih CAWAPRES @gibran_rakabuming  #saveprabowo"
529,Pak @prabowo pilih @ridwankamil  aja yg jadi cawapresnya. Plis pak
530,"Pak @prabowo Pliss Pilih Cawapres Yg Bener. Bukan Maksud Meremehkan Kompetensi Mas Gibran, Tapi Sekarang Kesempatan Emas Buat Bapak. Pliss Jangan Blunder Pak. Pilih Prof. Yusril atau Pak Erick Aja. Mindra @gerindra tolong bisikin Pak Prab Dong.🥺😢"
531,Semoga pak Prabowo gandeng pak Yusril Ihza untuk maju di pilpres 2024 ❤️
532,PAK TOLONG DENGARKAN RAKYAT KALI INI SAJA 😂
533,PAK PRABOWO YANG TERHORMAT CAWAPRESNYA JAGAN GIBRAN 🙏
534,"Gerindra Disiplin,Intelektual dan transparan serta Jujur tanggungjawab profesional nih."
535,Mungkin saya pindah pak ke capres lain jika bapak pilih gibran
536,"plis lah pakk, pengen menang gasii😩"
537,"Siapapun wakilnya aku tetap memilih mu pak ,,,semoga kali ini menang,, aamiin ya Allah 🤲"
538,pak jangan gibran please
539,Sedih banget bapak..saya selalu dukung bapak dan memilih bapak kenapa kali ini pasangannya salah pilih sih pak..mohon maaf untuk pertama kalinya saya gak akan pilih bapak 😢
540,Pak saya kecewa banget 😞saya setia milih bapak dan nunggu bisa pilih bapak lagi tapi ternyata ga bisa lagi karna pasangannya gibran😢
541,"Kalau cawapresnya gibran saya gk akan milih pak, mohon maaf mending saya milih anis"
542,Terpaksa gw milih Ganjar Mahfud MD kirain bakalan Prabowo Subianto kang Emil 😢
543,"Saya pengen bapak menang tapi klo wakilnya Gibran, maaf pak. Saya golput"
544,"Pak saya uda mau milih bapak lo, beneran. Tapi kalau wakilnya yg itu. Mikir lg mending tk coblos semua biar gak sah suaranya 😢"
545,Dengan Pak @ridwankamil saja pak
546,Pak jendral tlg dipikirkan matang2 utk cawapres harapan besar kami kepada jendral untuk negri ini😢
547,Saya yakin bapak tetap kalah kalaun bersanding dengan gibran😢
548,"Jangan blunder pak, ada @ridwankamil"
549,Jangan blunder om wowo
550,"Pak Prabowo, Tulung Ojo blunder maneh"
551,PRABOWO YUSRIL
552,Prabowo - Ahok capres dan cawapres. AKAN MANTAP
553,Pak jgn gibran
554,"Pak awas jngn denger org"" d samping bapak..mreka takutnya penghianat..PRABOWO -AHOK PASTI BAKAL MANTAP PAK,jng. Krna salah langkah bapak gagal jadi presiden..awas pak org terdekat terkadang yg akan nusuk"
555,"Maaf pak, saya OB di kementerian Pertahanan gaji nya masih 1,5jt pak, tolong bantuan kesejahteraan nya pak, terimakasih"
556,Pak plis jangan Gibran 😢
557,Gerindra - demokrat . Cukup
558,Yg komen disini ga ad yg dipeduliin pendapatnya..sy 2x dkg prabowo kali ini sy pindahlah krn wapresny gibran.bikin males.
559,bakal all in kalo Prabowo - Ridwan Kamil 🙌🏻
560,"Pak, Kami dukung Bapak @prabowo 🙏"
561,"Buat pak Prabowo mohon maaf pak, pandangan negatif buat Gibran udah merajalela jadi jangan dipaksakan pak. Saya ga mau anda kalah lagi pak, apalagi anda ambil Gibran duh pusing kita pak yg dukung dibully nanti. Ga kebayang pas debat tema hukum nanti klo Gibran cawapresnya pasti dihajar soal politik dinasti"
562,Jalan mulus Gibran dari sang paman. Pak Prabowo jangan pilih Gibran jadi cawapres. Indonesia butuh negara kuat hukum dan keadlian
563,TERIMAKASIH PAMAN 🔥
564,"Pak plisss pak jangan sama gibran, aku gak mau milih kalau gitu :("
565,Kapok
566,"Pakk , saya gag pernah nyoblos ini , pengen banget kali ini Bapak yang menang jadi presiden , tapi kenaapa wakil nya Bapak pilih Gibran ya😢😢 saya gag jadi pilih Bapak dan saya kecewa , kalau Bapak kalah nanti yang sabar ya pak , lagian kaya gag ada yang lain aja pak wakil nya😢😢 jadi sedih saya"
567,Pak Prabowo kenapa sih harus sama Gibran kan ada Pak Erick yg lebih cocok 😢
568,Pasti banyak yang pindah ke ganjar mahfud atau anies cak imin jika pak prabowo pilih gibran
569,"Jadi cawapres aja lewat paman, masa Indonesia (kalo jadi tapi pasti gak jadi) dipimpin sama pemuda kayak gitu Pak Prabowo"
570,awas pak jangan bluder pilih wakilnya @prabowo
571,seriusan pak pilih Gibran? teu ridho urang mah ah! teu cocok
572,Keciwi saya pak kalo wakil’a yg onoh…  Jd skip lah. Semoga si pikirin lg ya pak 🫡
573,"Pak @prabowo saya dukung bapak 2019, tapi 2024 jangan salah pilih wakil, mas gibran ini terlalu kontroversial, lebih baik pak @erickthohir atau @yusrilihzamhd , saya ingin melihat bapak jadi presiden ke 8, jadi tolong wakilnyaaaa di perhatikan @agusyudhoyono @amanatnasional @gerindra @zul.hasan"
574,"Cabut dukungan jika bapak memilih gibran buat wakilnya😢 pdahal saya ingin bapak memimpin indonesia di periode ini, namun jika gibran yang diusung maka saya gak akan mendukungnya."
575,jangan gibran pak 😢
576,Untuk CAWAPRES masih banyak orang2 yg bisa dipilih.... jangan karena dia anak orang no 1. Tapi kalau memang ingin kalah ya monggo aja....
577,Fix prabowo-masih tetap pilih si anak banteng..aku milih Anis
578,Maaf pak sy ga jadi pilih bapak... bapak ternyarr
579,"Kalau Pak Prabowo sama Gibran, paling cuma masuk putaran 2 doang, MENANG KAGAK"
580,PAK YUSRIL AJA
581,@yusrilihzamhd pilih pak yusril aja
582,Pak Prabowo percuma kalau sama Gibran rakyat kurang setuju!
583,"Pak elektabilitas Pak Erick lebih oke dibanding Gibran, jangan sampai bapak kalah lagi"
584,"Semoga Pak Prabowo gak memilih Gibran, soalnya khawatir malah jadi bumerang!"
585,Pakk plisss pertimbangkan lg buat wapresnya yaa. 😢🙏
586,"Prabowo ingin ada suara dari jawa yg ada gibrannya? Prabowo gak kepikiran gitu suara didaerah yg lain bakal pada kabur kalo wakilnya gibran?  Padahal didaerah mana mana prabowo sudah unggul, atulah haha ;("
587,"Pak tolong dengarkan pemilih mu pak , menurut saya Erik Tohir,AHY,atau Ridwan Kamil lebih pantas bareng bapak ,jujur KLO bapa pilih Gibran saya kecewaa"
588,"Wkwk prabowo kena jebakan PDIP masukin bocah ke wapres,siap2 kalah lagi ya"
589,"Tadinya udah 100% pilih Prabowo, kalo sampe Gibran cawapres nya, auto pindah ke Anis 😂"
590,"Jangan pilih gibran pak nanti amsyong lagi, jangan sampe 4 kali kita kalah"
591,"Pakkkkkk jangan gibran plissss...nanti kalah lagiiiiii😭, pak yusril udh paling mantap itu pakkkkk"
592,Bissmillah Pak kali ini hrus pak @prabowo Presiden RI tp rakyat tdk yakin klo wapresnya gibran sgt di syg kan klo hrus gagal lg😭😥
593,"Pak jangan gibran pak,"
594,Udah kena Trap sebenarnya Prabowo ini Maju mundur kena MK udah ngubah usia Dimuda in kalau Prabowo ga milih Gibran Cawapresnya Usia batas Capres kena Halang Di Usia Prabowo yg sekarang . 👏 😂 AMIN haka full Margin. * Saya sebagai masyarakat Bogor AMIN.
595,"Sepertinya Pak Prabowo lebih cocok sama Pak Erick Thohir yang sudah teruji rekam jejaknya, ketimbang dengan Gibran yang terkesan dipaksakan."
596,SM Ahok aja pak jgn SM Gibran.
597,saya gak mau pak kalau bapak kalah gara2 pilih gibran!
598,"Fokus pilih presidenya, bukan wakil nya"
599,Ada pak RIDWAN KAMIL lho pak yang lebih bagus... Ya Allah...🥺🥺.
600,Nyimak
601,"Jangan pilih gibran jdi cawapres. Ngk jdi pilih klo bapak pilih gibran.. mendingan yg btul2 tau tentang negara,"
602,"Please pak Prabowo jgn sama Gibran, masa sih harus kalah 4 kali di Pilpres?"
603,Dengerin suara hati pendukung pak wowo plisss @gerindra 😢😢😢
604,atandut
605,"Gibran dateng malah bikin anjlook pak, gue juga gak mau pilih!"
606,Pak jangan Gibran pak. Saya pemilu itu nyoblos bapak Prabowo. Tapi kalo wapres nya Gibran maaf Pak saya gak akan nyoblos bapak.
607,❤️❤️❤️
608,Duh gak kebayang kalau sampai Pak Prabowo kalah lagi di Pilpres kalau sampe duet sama Gibran. Terlalu berisiko!
609,"Jangan sampe salah pilih pak prabowo, pilih orang yg lebih kompeten!"
610,Jangan sama Gibran pakkkk 😢😢😢
611,"Pliss bapak,jangan usung gibran sebagai cawapres..hati ini tak sudi dan tak sanggup melihat bapak berpasangan dgn anak baru kemarin sore"
612,Pilpress kali ini absen deh pilih pak Prabowo 😢
613,Jangan sama anak hokage pak
614,"PAK BIAR MENANG, PLEASE JANGAN SAMA GIBRAN... INI SALAH SATU YANG BAKALAN MENGAGAGLKAN LAGI.. TOLONG PAK PERTIMBANGKAN..."
615,"Pak tahajud dulu sebelum pilih pasangan cawapres, dibanding gibran pak ET lebih cocok"
616,Saya sekeluarga jg ga jd milih pak Prabowo klau cawapresnya Gibran
617,Pak Prabowo semoga gak jadi gandeng bocah anak pak lurah yang belum teruji menata daerah. Mending yg sudah teruji aja pak?
618,Rasputin armory
619,Jangan sampe Gibran kek. Kalo bener bener Gibran cabut w dukung prabowo
620,Fix 1 keluarga kami pindah ke Amin 😂
621,Pak plis lebih cocok Pak Erick jadi cawapres
622,Pak jgn Gibran pak wapres nya 🙏🏻
623,"Masih mending pak erick tohir, daripada gibran lawak"
624,"Kalo bener gibran wakil nya maaf pak saya nggk pilih bapak, gak akan ad perubahan kalo gibran wakil nya, masih bnyk yg berpengalaman contoh ny AHY"
625,Maaf pak kenapa harus sama Gibran aku kayaknya semua orang kecewa 😢
626,"Gegara prbowo gibran,survey lgsg turun drastis..apa iya mau kalah lg pk gara2 gibran."
627,Kenapa harus gibran??? Maaf kali ini saya gak dukung bapak lagi😔
628,"Pak Prabowo lebih baik memilih Erick Thohir yang punya elektabilitas tinggi, ketimbang Gibran yang belum teruji."
629,"Elektabilitas pak erick lebih tinggi dari gibran loh pak, pilih yg rasional aja"
630,wah sepertinya bapak lebih cocok dengan ET karena menurut survey elektabilitas bapak prabowo pasnya sama ET hehehhe
631,cawapres #gibranrakabuming
632,MAAF pak saya dukung anies klo Cawapresnya GIBRAN
633,MAAF pak saya dukung anies klo Cawapresnya GIBRAN
634,Pa ayolah pa jangan gibran dipastikan kalah lagi pa. Masih ada waktu buat mikir paaaaa ayo paaa jgn kecewakan kamiiiiii😮‍💨
635,ma'af saya tidak pilih bapak untuk tahun ini jika cawapres gibran. Padahal 2x saya pilih Bapak. Kecewa & blunder buat bapak. saya ke Pak anies 🙏🙏🙏
636,Petarung sejati🔥🔥
637,"paaaakk jangan sama dia paaakk , cari yang lain aja pakkkk 😩"
638,"Pendukung Prabowo itu anti jokowi, eh sekarang malah ngegandeng anaknya, wesss budall blunderrr"
639,WOYY JANGAN GIBRAN PAK PRABOWO
640,Jangan Gibran pak😢😢
641,Jangan GIBRAN
642,Prabowo lebih baik bersama Pak Erick dibanding Gibran karena lebih tinggi elektabilitasnya dan teruji rekam jejaknya!
643,Sangat tidak mendukung pa .. sampai bapak pilih gibran  banyak yg tidak akan mendukung lah kok MK PAMAN DATANG udah berkat pesanan apalagi hukum lainnya bakal di ubah pa .. Indonesia mau dibawa di jual lagi pa itu ikn berkat bapaknya utang makin banyak
644,PLEASE JANGAN GIBRAN
645,"Kemenangan sudah didepan mata pak , jangan salah gandeng 🔥 , jangan Legowo kalo di hati gak nyaman !!!"
646,"Terserah bapak aja lah. Capek capek saya posting dukungan buat bpk biar oranglain yakin ikut pilih bapak, eh bapak malah ngilangin dukungan yang udah ada😪"
647,Jangan GIBRAN pak
648,semogaa cawapres BUKAN GIBRAN
649,"Ibarat kucing, Pak @prabowo jangan mau dikasih umpan ikan asin ... Yakalo ikan asinnya itu enak, lah kalo pait trus ada sianidanya bisa mati kutu Pak. Hati2 ya memilih bacawapres.... Orang baik atau orang terdekat bisa saja menusuk di belakang, cuman skrng blm kelihatan aja."
650,pak erick paham ekonomi lebih berpengalaman di pemerintahan juga pak
651,👏👏👏👏👏👏 baca sampai akhir mantap suara hati banget setuju
652,Pak Prabowo lebih serasi dengan Pak Erick Thohir dibanding Gibran. Sebaiknya Gibran jadi Ketua Tim Pemenangannya aja pasti moncer deh!
653,"Tolong cari cawapres Yang lebih berkompeten Pak @prabowo . Bapak pasti menang, apabila wakilnya selain dia"
654,Banyak yang pilih pak prabowo dari dulu  tapi dengan keputusan saat ini partai golkar byk mundur...
655,Sore ini denger denger ada yang mau nentuin cawapres ya?
656,"Kalo prabowo memang ingin kalah silahkan gandeng gibran sbg cawapres..atau memang strategi pihak tertentu yg ingin menjegal bpk,atauungkin atrategi bpk sendiri yg memang tdk ingin menang dan memang ingin menjadikan ganjar sbg presiden??"
657,Saya suka dengan kepribadian bapak @prabowo asaya selalu mendukung di setiap pilpress untuk kali ini mungkin bnyak pendukung teemasuk saya yang berpaling dari bapak karena salah pilih wakil 😢😢😢
658,Pak hati hati musuh dalam selimut 😑
659,"Pliss pak jangan Gibran, banyak yg pada mau golput pak"
660,"Saya selalu setia sama Bpk, tapi kalo wakil nya Gibran, maaf saya nggak milih bapak"
661,"ASALAMUALAIKUM PAK PRABOWO,.. SAYA SELALU DUKUNG BPK 2TAHUN BERTURUT"".. TAPI UNTUK KALI INI SAYA KECEWA KARNA BPK PILIH BOCAH BARU KMARIN... YA ALLAH BPK,.. PLISSSS JANGAN SAMA SI GIBRAN... PILIH LAH YG BENER"" JIWA DEWASA YG SUDAH PEMGALAMAN.. KENAPA GX SAMA PAK @sandiuno LAGI SI ATAU SAMA GUBERNUR SAYA @ridwankamil"
662,Bismillah #GAMAGERCEP Satu putaran menang
663,Yang penting pak prabowo🫶🏻
664,2x Pemilu pilih bapak... pemilu kali ini kayanya skip cari alternatif lain
665,pak prabowo masih yakin mau pilih gibran? aku sih lebih milih pak erick karena udah pasti lebih berpengalaman
666,Pak Prabowo dan Pak Erick merupakan pasangan serasi buat Indonesia lebih maju.
667,SAYA PENDUKUNG FANATIK BAPA DARI JAMAN SECIL TAPI KALAU BAPAK CAWAPRES NYA GIBRAN MAAP PAK ENGGA DULU
668,Mau pilih bapak…tp kenapa wakilnya bocil sih😢
669,"Jangan sampai pilih Gibran, bisa amsyong nanti Pak Prabowo. Lebih baik sama pak Erick sudah teruji rekam jejaknya."
670,"pak tolong jangan sama gibran lah, kan ada pak erick yg lebih cocok karena pengalaman"
671,❤️❤️❤️❤️❤️❤️
672,"2014 2019 dukung sampeyan pak, sampai mati2ab dukung sampeyan 2024 sy butuh perubahan bersama @aniesbaswedan"
673,"Bapak @prabowo akan KALAH apabilah @gibran_rakabuming jadi cawapres nya pak, apalagi sangat terlihat adanya Dinasti politik dan rela merubah sebuah aturan atau undang2 yg sudah di tetap kan hanya demi mewujudkan keinginan dan tujuan dari suatu pihak. Apa bapak rela kalah ke 3x nya hanya karna harus menggandeng gibran jadi cawapres bapak? Semua orang/rakyat ingjn sekali bapak jadi PRESIDEN pak ,tapi semua itu akan pupus jika bapak memilih Gibran jadi cawapres bapak, ayo pak rubah keputusan dan ikuti suara rakyat pendukung bapak,masih ada pak @yusrilihzamhd @erickthohir @ridwankamil @agusyudhoyono yang siap menjadi cawapres bapak, dan pastinya rakyat akan sangat mendukung, ANTI DINASTI POLITIK @jokowi @kaesangp"
674,"Gibran masih terlalu dini pimpin indonesia, prof yusril / rk lah no mereka cancel dlu"
675,Mau siapa pun cawapres nya. Ttp pak prabowo ku pilih
676,"Kalau Prabowo - Erick pasti gw coblos, tapi kalau sama Gibran, sorry ya pak Prabowo! Kayaknya gimana gitu ya?"
677,"ya kali pak mau gagal 4 kali karena salah pilih cawapres, kan ada yg lain yg lebih okee kaya pak erick"
