index,comments
778,JAWATENGAH GROBOGAN ALL IN PRABOWO GIBRAN👏🔥😍 INDONESIA MAJU SPERTI NGARA KOREA
779,#amin #AMINAjaDulu #aminajadulu 👉🏼❤
780,"Semoga terwujud jd R1 thn 2024 paxkkk, ADAKAH SERATUS PAK BOWOOOOO??🥰🥰🥰🥰🙈🙈🙈"
781,Hidup bapak prabowo
782,ALL IN JENENGAN PAK❤️❤️❤️
783,Menaaaanggg...tumpas Korupsiiiiiii...habisiiinnnnnnnn...
784,"Gasss pak Prabowo dan mas Gibran,saya tidak akan berpaling.jiwa boleh muda tapi mas Gibran adalah pemuda yg insyaallah bisa untuk dipercayaa❤️🔥"
785,Bismillah lahaulla Pak Prabowo dan Mas Gibran 👏❤️
786,all in bapak ❤️🙌
787,Bismillah prabowo-gibran 🔥🔥
788,Bismillah ya allah satu puteran❤️
789,❤️
790,Keknya bakal menang sihh
791,🔥
792,I love you pokokna mah pasangan iyeu❤️
793,Nah. Seimbang. Harus ada wakilnya yang muda…
794,JELASS ANAK MUDA ALL IN PRABOWO - GIBRAN 😎🔥
795,All in prabowoo😇
796,"Kecewa besar pak dengan bapak, keputusan bapak salah besar, kenapa harus dia yang menjadi wakil bapak, padahal masih banyak yang lebih pintar dan berwibawa dari dia , contohnya erick tohir, ahy, ridwan kamil, ingat pak negeri kita tidak boleh di permainkan"
797,"Semangat, Pak."
798,BISMILLAH PAK ❤️ 🇮🇩
799,Gasss pak🔥
800,Ini yang kumau.
801,"Polling yuk, silakan tekan tombol yg pilih Anies-Muhaimin (AMIN)>>>>>>>>>>>>>>"
802,prabowo presiden ku 🔥❤️
803,"Menang, menang, menang. Tuhan memberkati. 🙏👍👍"
804,All in prabowo
805,Saya dulu prabowo tapi sekarang Anies
806,👏👏👏👏👏👏👏Bismillah Menang🇮🇩🇮🇩
807,all in prabowo-gibran🔥👏
808,Dari tahun ke tahun selama masih ada gambarmu di kertas itu bakal tetep tak coblos Pak! 🔥
809,Perawan = PERAbowo With gibrAN😂
810,CAPRESKUUU🔥🔥🔥
811,All in PraBran 2024 🔥🔥
812,Insyaallah Allah kalo ini wakilnya saya pilih pak Anis mohon maaf pak bapak seharusnya pilih pak Ridwan Kamil sbgai capresnya
813,All in Anis
814,all in🔥
815,Bismillah Prabowo Gibran RI 1&2🤲
816,🔥🔥
817,Pa saya dukung bapa terserah yang lain mau dukung siapa bodoamat ❤️
818,All in pak prabowo
819,NTT ALL IN PRABOWO-GIBRAN 🦋🕊️❤️🙌🥳
820,Bismillaah PRABOWO-GIBRAN 👏🔥❤️
821,❤️
822,ALL IN PAK PRABOWO & MAS GIBRAN ❤️
823,ALL IN PA
824,MAGELANG ALL IN PRABOWO-GIBRAN
825,"Saya dulu ke Pak Prabowo, tapi saya All in ke Pak Anies ❤️"
826,2x Pilpres pilih Prabowo...krn takut kalah lagi ..apalagi salah pilih Cawapres...saat nya pindah ke Capres lain...AAMIIN
827,ALL IIN 🇮🇩❤️
828,"Pak saya warga tangerang dukung bapak,,2 x pemikihan slalu dukung bapak,,dan yg ke 3 x ny akan dukung bapak,,sehat slalu ya pak😢😢"
829,Bismillah presiden 2024 prabowo-gibran🔥
830,Warga fesbuk sepakat no BANTENG !!!!! SEMANGAT THE NEXT PAK PRESIDEN RI
831,"all in nihh, ada lawan?"
832,"TETEP PRABOWO-GIBRAN(JOKOWI) , KALAU YG LAIN TAKUT IKN GA JALAN, WONG BANGUN JALAN REMBANG AJA SEUMUR HIDUP GA JADI2😂😂"
833,BISMILLAH INDONESIA EMAS BERSAMA PRABOWO-GIBRAN🔥🔥
834,"Santaaaaiiii WO, karena semua akan ANIES pada waktunya. 🔥🔥 (;manis)"
835,BABEH  Tantanan Dunia ini sudah melenceng dari KONSEP
836,2024PrabowoGibran 🔥
837,Bismillah ya pak🥹🙏🏻❤️
838,ALL IN PRABOWO -GIBRAN🙌🙌
839,"Utk ketiga kalinya, saya izin Move on pak 😢🙏"
840,Mana suaranya para pendukung pak Prabowo Gibran di 2024 👏🙌❤️
841,"Kalo memang kalian mendukung Pak Prabowo dari Hati.. pasti ga akan kecewa , apapun keputusan yg di ambil psti sudah d pikiran matang2.. sehat slalu Pak @prabowo .. ALL IN PRABOWO - GIBRAN ❤️"
842,Milenial dan Gen-Z Sumatera Utara siap memenangkan Bapak @prabowo dan Mas @gibran_rakabuming untuk menjadi Presiden dan Wakil Presiden Republik Indonesia periode 2024-2029.
843,@senja_arinta59 🔥🔥
844,@husni_anto amin
845,"PRABU👍, PRA @prabowo, BU (rakaBUming) @gibran_rakabuming"
846,Info loker @iamrahmatnovrialdii @haliimm19 @ozisptra_ @arkasptn
847,"Masi ada aja yg milih, kocak🤣"
848,@cndymilkky all in pra-gib ini ma🔥
849,Semngat bapak @prabowo bismillah menang ✨✨✨✨✨
850,Bismillah Bapak❣️💫
851,All In Prabowo Gibran🔥🔥
852,Semangat pak🔥
853,all in prabowo-gibran❤️‍🔥❤️‍🔥❤️‍🔥
854,"Klo sudah jadi presiden, jangan lupa sama saya pak, saya suport dari 2014😍😢"
855,siap support❤️
856,"PSI dukung prabowo-gibran, 2024 prabowo menanggg😍😍"
857,Anak muda all in prabowo lah ♥️✌️
858,Turukan harga mie ayam baksooooooooo🔥🔥🔥
859,All in PRABOWO - GIBRAN 🔥🔥🔥
860,Karawang siap all in Prabowo presiden RI ❤️
861,Bismillah PRABOWO-GIBRAN menang telak 1 Putaran 🇮🇩
862,❤️
863,"Pak, saya cinta bgt sm bpk, dr awal sy cukup umur untuk pemilihan sy dukung bapak smpe skr❤️ sehat terus pak, semoga bisa bertemu"
864,"INSHAALLAH BAPAK TAHUN INI REZEKI BAPAK MENJADI PRESIDEN ❤️, SEHAT SELALU BAPAK"
865,"Seharusnya ada UU selagi ortu msh jadi presiden maka ank atau pun menantu tdk boleh menjabat,klw seperti hubungan buk Mega dan pak Jokowi jadi renggang gara gara suatu permasalahan 🙏🏼"
866,Saya dari NIAS mendukung berat paka Prabowo - gibran🙌🔥🔥❤️❤️🔥
867,Bapa sehat sehat terus paaaa
868,🙌
869,Saya yakin bpk menang 👏
870,"Tadinya saya kepingin mendukung @ganjar_pranowo dan @mohmahfudmd tetapi sekarang kok jadi bingung saya, hati saya kok condong ke @prabowo @gibran_rakabuming . Sesulit inikah memilih Capres-cawapres. Padahal 2014 dan 2019 tidak pernah segalau ini 😂😂"
871,All in Prabowo-Gibran ❤️
872,❤️❤️🙌🙌👏👏
873,ALL IN PRABOWO SUBIANTO SEBAGAI PRESIDEN KE 8 Amin🤲🤲🤲
874,🤍🤍🤍
875,"No petugas partai, No ingkar2 janji, pokoknya All in #Prabowo2024 🔥"
876,ALL IN PRABOWO❤️🔥
877,All IN Prabowo -gibran🙌
878,Yesss calon presiden dan wakil nya 😍😍
879,GUA NIAT DUKUNG BELIAU DARI DULU TANPA MELIHAT SIAPA WAKILNYA. SEKRANG TETAP SAMA GA BERUBAH. SERTAN APA SALAHNYA SOSOK ANAK MUDA YG MENJADI WAPRES. PENTING NIAT DAN TEKAD YG BAIK UNTUK INDONESIA YG LEBIH BAIK 🙏🏻🙏🏻🙏🏻👊🏻
880,All in 🔥
881,❤️
882,"Saya dari dulu simpatisan Bpk sya slalu dukung Bpk. Namun disayangkan dipilpres skrang cawapres Bpk bukanlah yg sya harapkan Pak. Yg muda2 maju itu bagus Pak. Tapi disini bkan hanya sekedar pengabdian kpd Negara  tapi disini tentang seorang pemimpin negara yg harus bnar2 matang, berpengalaman, berkapasitas ngerti tentang mengatur kenegaraan bahkan beridiologi dgn negara manapun. Sya tidak mau trulang kembali pemimpin (wapres) yg kurang kinerjanya hanya sekedar nama besarnya saja. Mnurut saya bnyak kandidat Cawapres yg lebih matang, berprestasi, berkapasitas, berpengalaman dan berkarisma sperti Bpk. Sya lebih baik Mundur Pak mohon maaf..."
883,"""Selalu Meleset""...sudah ditakdirkan,tak akan pernah yah...(simpan ramalan ini)...bukan tujuan mempengaruhi pemilih,...tapi masyarkat Indonesia akan sy edukasi untuk bisa berpikir logis dlm ambil keputusan..."
884,All in prabowo gasih
885,A1 MENANG PAKKKK
886,Siapapun wakilnya saya dr pemilu yg dulu2 juga pilih pak Prabowo🔥🔥
887,Bismillah Pak @prabowo Presiden 2024 👍👍
888,All in prabowo 2024🔥❤️👏
889,ALL IN PRABOWO 🙌
890,"Kali ini karena Gibran sudah berlabuh menjadi wapres Pak Prabowo, saya akan dukung Pak Prabowo. Semoga sukses menjadi Presiden RI nggih Pak"
891,All in..🔥
892,🔥
893,Innalillahi wainnailaihi rojiun
894,"Sehat selalu pak @prabowo  dan mas @gibran_rakabuming semoga allah memudahkan jalan dan niat baik serta tujuan bapak aamiinn.. Allah ngga tidur pak, kita disini semua dukung bapak yang selalu mengutamakan anak-anak muda dan penerus bangsa ini.."
895,2024 jatahnya pak prabowo 🙌 All in
896,Pak prabowo presidenku🥰🥰🥰🥰🤍🤍🤍🤍
897,Kacau
898,Dari Kalimantan Timur Berau siap dukung prabowo
899,Projo merapat.
900,@tonykaylaramadhan  pancet opo berubah 🫣🫣
901,❤️❤️❤️🔥🔥🔥🔥
902,aku pada mu pak🔥🙌
903,Wakil nya siapa ?
904,Bismillah😍
905,🔥🔥🔥🔥
906,Semangatttt yoo pakde 🔥🔥🔥
907,Saya dulu pendukung setia Prabowo...tapi karena beliau menggandeng wakil yg tidak berkualitas... terpaksa saya pindah haluan...kenapa harus dia...apakah tidak ada yg lain yg berkualitas...
908,All in
909,sebenarnya duet pak gemoy dan pakde jkw sih ini.
910,All in Prabowo-Gibran🔥🔥🔥
911,siapa aja presidennya asal bukan dari PDIP 🫠 ga mao liat mak banteng lagi
912,😍🔥😍 PRABOWO GIBRAN 😍🔥😍
913,all in prabowoo🔥🔥🔥
914,Ayo pak lanjutkan... BISMILLAH WAYAHE. DADI 😍👏
915,"Tapi bapak harus sehat selalu yaa, biar bapak yang selalu pegang kendali🥺😭🙏🏻🤗"
916,All in Prabowo 🔥🙇
917,ALL IN PRABOWO
918,Dari segi kader aja udh menang putaran pertama tapi gatau ya kalo kaya yg dulu lagi ytta😂
919,ALL IN PRABOWO SUBIANTO🔥🔥🔥
920,Dalam Nama Tuhan Yesus. saya dukung bapak @prabowo . mohon izin pak apabila nanti bapa terpilih menjadi presiden. semoga pembangun GEREJA di seluruh indonesia ini tanpa kendala apalagi penolakan .🙏🙏🙏
921,ALL IN PRABOWO🔥❤️
922,"SEMOGA ALLAH MERESTUI SEGALA NIAT BAIK,Sehat terus Pak Prabowo❤️"
923,BISMILLAH ALL IN PRABOWO 🔥
924,All in 🔥
925,🔥🔥🔥
926,🔥
927,Bismillah menang pak🙏 @prabowo 2024 all in prabowo👍
928,@jessbaramuli_ @nurainiaprlia @monicaomega follow dlu tpe papa kalau nni anggap kita bestie
929,🔥❤️
930,All in 🔥 @asriiadi.a @isra_djamil @alwansyafran @rahmatullahnur
931,"Gibran jadi walikota baru 2 tahun sumpah jabatan sampe 5 tahun knpa sudah ambisi menjadi wakil presiden? Knpa MK langsung merubah batas usia capres dan cawapres ketika prabowo belum memiliki wakil nya? Sedangkan ketua MK adalah paman nya? Apakah rakyat indonesia dengan Jutaan anak muda yg lebih berprestasi , lebih punya potensi, lebih punya kepandaian, lebih berilmu Gak ada lagi anak bangsa di indonesia ini,? Faktor utama apa yg menjadikan gibran wakil prabowo? Apakah ini titipan dari jokowi ayahnya presiden karena para ketua partai kualisi indonesia maju mendapat jatah jadi menteri-menteri nya ? Apakah kader-kader partai yg pernah menjabat jadi kepala daerah tidak ada yg berkualitas selain gibran, contoh nya pak ridwal kamil, contoh nya khofifah, ? Tolong jawab pendapat rakyat wahai pak prabowo"
932,❤️
933,pak prabowo ngapa gemoy banget sihh astagaa 😭😍
934,🔥
935,Gmn gmn gmn mau ikut keluarga apa mau ttp Istiqomah disini?? @syahfitrinadianur @nailapt__ @anfaww @ranortwone 😂
936,👏👏👏
937,Bismilah bapak
938,👏 💪😎
939,@arik.mop spatu papa dipke gibran noh 😄
940,"Karna Gibran wakil pak Prabowo, saya follow akun IG nya"
941,Semangat bapak gemoy❤️
942,Al in Prabowo @fnny_membubu @angellaratuedo @chindyclaudiaman ❤️🙌
943,"2014, 2019 (sdh berjuang dg 08) tapi ternyata dibawah meja sdh ada deal2an, kalah atau menang akan ikut gerbong pemerintahan..bukti empiris ya pak..pendukung ditingkatkan bawah masih gontok2an karena merasa dikhianati eh pemimpinnya sedang duduk manis dalam pesta dengan mantan pesaingnya di pilpres..ironi yg sangat ironis..maka 2024 nanti keluarga kami sdh ikrar mencari calon pemimpin baru yg berjiwa pembaharu, maka AMINkan dulu semoga pak Anies Rasyid Baswedan menjadi Presiden di 2024.."
944,All in prabowo - gibran🔥
945,Kayak anak bapak 😍❤️
946,@prabowo saya masi sayang sama baoak🥹🥹🥹
947,PAK PRABOWO DAN PAK JOKOWI JUNIOR
948,FIX MENANG 2024 💯
949,"siapapun presidennya itu sudah di takdikan Allah, jika Allah berkehendak meski bagaimapun ttep akan jadi. bismillah semangat bapak prabowo dan mas gibran 🔥🔥🔥"
950,"izin unfollow, ya pak🙌"
951,bismillah semangat pak ketua✌️
952,😍😍😍😍😍😍😍😍😍😍😍😍maju
953,"Bismillah pak, semangat bapak. Kami padamu. All in Prabowo 🔥"
954,Bismillah ya pak ❤️
955,PAS HARI ULANG TAHUN SAYA PAK HARI INI DAN HARI INI SAYA MASIH DENGAN SUARA SAYA YANG DULU. PRABOWO SAMPAI JADI PRESIDEN RI 😅👊🏻👊🏻👊🏻
956,all in prabowo-gibran🔥
957,Bismilah pak @prabowo & mas @gibran_rakabuming  MENANG Presiden 2024 🔥🔥👏
958,All in prabowo. 🔥
959,Bismillah satu putaran menang telak aminnnnn
960,❤️❤️ tetep dukung bapak prabowo
961,Gak tau dari awal nyalon Pokoknya tetap PRABOWO 🔥
962,INTINYA PAK PRABOWO PRESIDEN KITA 2024 aamiin 😍 bangga banget punya presiden seperti beliau 🥰
963,AKU PADAMU PAKKKK DAN MAS 😍😍😍😍😍
964,Semangat Pak👏👏🙌🙌
965,🇲🇨🇲🇨🇲🇨
966,Bismillah 🙏😇
967,Bismillah... semoga menang pak @prabowo & mas @gibran_rakabuming
968,🔥🔥🔥
969,SEMANGAT PAK❤️❤️
970,All in Prabowo 🔥
971,All in prabowo🔥
972,🔥🔥
973,"Namaku adalah #gibran jangan panggil aku anak kecil paman🤭🤪
ALL IN PRABOWO - GIBRAN🔥"
974,SEHAT” YA PAKK ALL IN BAPAK POKOKNYA❤️
975,❤️❤️❤️
976,ALL IN BAPAKKKK🫶🏼🫶🏼🫶🏼🫶🏼
977,Bissmillah semoga 2024 🤲🏻 PRABOWO GIBRAN ❤️❤️❤️
978,Kakak @febriana_vera masihkah kita satu hati...🤩
979,❤️❤️❤️❤️
980,❣️
981,Gw dukung lo pak 🔥🔥
982,Bismillah bapa gemoy🔥❤️
983,"Awalnya kecewa, mau pindah aja gak si. tp setelah ikuti kata hati. Loh kok aku masih tetap Prabowo 😮🥰"
984,"Wait and see, permainan yg sebenarnya akan segera di mulai.. Yang bilang dlu bpk JK bonekanya banteng kalian terkecoh😂 ini jawabannya politik dinamis yg penuh kejutan, langkah pak JK yg tdk bisa di tebak, perlahan lahan merancang penerusnya.. Mas Gibran ❤ pilihan yg tepat Pak! 👏🔥❤️"
985,"Mas gibran dipilih sebagai cawapres bukan tanpa alasan, pasti sudah di pertimbangkan matang-matang. Bismillah pak, siapapun wakilnya ❤️"
986,"Pengen umroh tapi gak ada dananya pak,"
987,Klo bapak jadi presiden berangkatin saya umroh yah pak🙏🥺
988,Kami anak muda all in pak prabowo-gibran🔥
989,❤️
990,Guyss ingat siapa yang bikin piala dunia di Indonesia batal!!! All in Prabowo ♥️🇮🇩
991,Aku padamu pak🔥❤️
992,"Insyaallah dengan adanya mas Gibran, suara anak-anak muda akan lebih terdengar dan tersampaikan.. ❤️🔥"
993,All in 🔥🔥
994,Love You Pak Prabowo..🫶 Bismillah maju pantang mundur..Siap mendung Bapak..💪 @syailendraphoto @juragan_undangan @teguh.arbetson
995,Tetep dhati❤️
996,Bagaimana ini @reni_halawa
997,Siapapun Wakil nya yang penting Presiden nya Bapak @prabowo 🙌 Bismillahirrohmanirrohiim 🤲🏻
998,Halo pak @prabowo love you🙌
999,all in Prabowo & jokowi🔥🔥
1000,Akuu wong mu pakkkkkk🔥🔥🔥🔥🔥
1001,all in prabowo-gibran 🔥🔥
1002,pak prabowo-jokowi sih ini 🔥🔥❤️ menuju indonesia maju dan sejahtera
1003,"Lapak prabowo malah bnyak pendukung anies yg komen , kalau mau gabung jangan malu2😂"
1004,Pak Prabowo saatnya bpk menjadi pemimpin di republik ini.
1005,ALL IN PRABOWO!!!!
1006,@rusdiahamid 👍🏻
1007,all in bapak prabowo 😍🔥
1008,All in untuk kita pak🔥🔥
1009,Kamu telah mengecewakan pendukungmu dengan memilih dia!!!mulai sekarang saya sudah unfollow dan tidak akan memilih ANDA!!!!
1010,SEMANGATTT PAK SAYA DUKUNG PRABOWO -GIBRAN👏🔥🔥
1011,All in Prabowo semangatttt pak🙌🔥
1012,1000% buat bapak
1013,wowo gemoyyy❤️
1014,❤️❤️❤️bismillah menang
1015,Bismillah pakk semoga sekali ini beneran rezeki bapakkkk🔥
1016,Te peduli wakilnya gibran ato sapa yg penting prabowo presiden😍
1017,❤️😍
1018,@emysuryanti870 ayo dukung pak prabowo
1019,🔥🔥🔥🔥🔥🔥🔥 ALL IN.......BAKAL  KALI KE 3  INI NYOBLOS BELIAU.
1020,Saya pendukung jokowi 2 periode. Sangat respek terhadap Pak Prabowo setelah rekonsiliasi dsn masuk kabinet. SANGAATTT BERHARAP bisa maju Ganjar Prabowo atau Prabowo Ganjar. Gak ads urusan buat kami siapa yang jadi capres siaap cawapres. Tapi ternyata tidak ada yang mau mengalah. Tidak masalah. Bersainglah dengan fair. Itu awalnya yg saya pikirkan. Tapi setelah Mas Gibran masuk kontestasi dengan cara Mengunakan MK dengan segala kontroversinya maka siapapun yang bersama gibran menurut saya tidak layak untuk dipilih. Karena yang terjadi malah menghalalkan segala cara untuk memaksimalkan kemungkinan menang. Meskipun mengorbankan etika. Maaf Pak saya kembali tidak respeck dengan Anda dan Mas Gibran. Totalitas Ganjar - Mahfud
1021,ALL IN PAK PRABOWO 🥶🥶🥶🤫
1022,ALL in Prabu (Prabowo-Rakabuming)
1023,Presiden aing 🔥🔥🔥
1024,Bissmillah pak prabowo ❤️ presidenku
1025,All in prabowo
1026,"Pak kulo tiyang sleman tp kulo tetep ngeyel dukung panjenengan, bismillah menang satu putaran 🔥🔥🔥❤️"
1027,Selalu dukung pak Prabowo 🔥🔥🔥
1028,"Bismillah, semoga indonesia lebih baik dan maju lagi bersama bapak 🔥❤️👏"
1029,all in Prabowo y dek 🔥 @sc.annisa_ @indahyhnna_ @anitazhras
1030,Semangat pak bismillah yaAllah mudahkan jalannya dan sehat selalu ya pakk 🥰❤️🫶🏻
1031,Prabowo & Jokowi 3 periode
1032,Aku padamuuuu pakkk😍😍😍😍❤️❤️❤️
1033,All in Bapak❤️
1034,Saatnya SASUKE - BORUTO🔥🔥
1035,Sy pilih pak Jokowi bukan karna pdip. 2024 Prabowo-Gibran penerus Jokowi
1036,Bismillah all in prabowo😍🔥
1037,"saya tetap pilih pak prabowo, 2 kali pemilihan…. semangat terus pak❤️❤️"
1038,"Bismillahirrahmanirrahim, Pak Prabowo dan Mas Gibran For 2024"
1039,#AllInPrabowoLagi
1040,Prabowo ❤️🔥
1041,All in Prabowo-gibran💪💪
1042,❤️❤️
1043,semangat ayah❤️❤️❤️
1044,Males milih lu dah
1045,🔥❤️
1046,y x g coblos 🔥
1047,Kecewa si aku nga jadi sama cipung 😢🔥
1048,❤️🤍❤️🤍
1049,pak mau coklat donk😢
1050,Saya prabowo sejak alm Bpk masih hidup🔥🔥
1051,masyaallah pakkk❤️
1052,"Semangat pak, semoga 2024 jatah nya bapak yang jadi presidennya aamiin❤️❤️"
1053,Indonesia saat ini butuh jiwa kepemimpinan pak Prabowo dan Mas Gibran.❤🔥✌😇🙏👍💪🇮🇩
1054,🔥
1055,bismillah pak ❤️❤️❤️❤️❤️ semoga tahun depan jadi 🔥🔥
1056,Gasabar coblosan pilih Prabowo - Gibran 🔥🔥
1057,Rumput tetangga lebih hijau!
1058,❤️❤️❤️❤️❤️❤️
1059,Hasil MK.
1060,banyak buzzer sebelah di sini😂
1061,Bismillah 🔥
1062,Prabowo... ❤️❤️
1063,Pengalaman dalam militer dan hadir tokoh muda 🔥 jossss....
1064,Aku komen lah sesekali😍 aku padamu pak😝💪🏻💪🏻💪🏻
1065,Saya Jateng dan siap dukung Gibran insya Allah 🔥
1066,Prabowo & Gibran for 2024 🔥
1067,❤️
1068,Tetap setia dg Prabowo-Gibran di era gempuran [ GaMah ]🔥
1069,❤️❤️
1070,Ya pak. Saya restui.
1071,@kintan_fmlia
1072,Prabowo gibran 👏🔥🔥
1073,All in pak
1074,🔥🔥🔥
1075,❤️❤️❤️
1076,Bismillah pak prabowo  dan mas gibran menang..
1077,JAWATENGAH GROBOGAN ALL IN PRABOWO GIBRAN👏🔥😍 INDONESIA MAJU SPERTI NGARA KOREA
1078,#amin #AMINAjaDulu #aminajadulu 👉🏼❤
1079,"Semoga terwujud jd R1 thn 2024 paxkkk, ADAKAH SERATUS PAK BOWOOOOO??🥰🥰🥰🥰🙈🙈🙈"
1080,Hidup bapak prabowo
1081,ALL IN JENENGAN PAK❤️❤️❤️
1082,Menaaaanggg...tumpas Korupsiiiiiii...habisiiinnnnnnnn...
1083,"Gasss pak Prabowo dan mas Gibran,saya tidak akan berpaling.jiwa boleh muda tapi mas Gibran adalah pemuda yg insyaallah bisa untuk dipercayaa❤️🔥"
1084,Bismillah lahaulla Pak Prabowo dan Mas Gibran 👏❤️
1085,all in bapak ❤️🙌
1086,Bismillah prabowo-gibran 🔥🔥
1087,Bismillah ya allah satu puteran❤️
1088,❤️
1089,Keknya bakal menang sihh
1090,🔥
1091,I love you pokokna mah pasangan iyeu❤️
1092,Nah. Seimbang. Harus ada wakilnya yang muda…
1093,JELASS ANAK MUDA ALL IN PRABOWO - GIBRAN 😎🔥
1094,All in prabowoo😇
1095,"Kecewa besar pak dengan bapak, keputusan bapak salah besar, kenapa harus dia yang menjadi wakil bapak, padahal masih banyak yang lebih pintar dan berwibawa dari dia , contohnya erick tohir, ahy, ridwan kamil, ingat pak negeri kita tidak boleh di permainkan"
1096,Menang siii yakinnn 🔥❤️ maaf ya pak..ibu dukung mereka 😂 tapi hati ibu tetep buat kamu paksuami 😘
1097,"Bapak selalu di hati,dukung penuh bapak dan pak gibran semangat pak maju terus 
Kalahkan pak anis yang katanya tidak akan maju kalo bapak masih nyalonin."
1098,Bismillah presiden 2024❤️😍😇
1099,🔥🔥🔥🔥🔥 maju pakkkk. All in prabowo-gibran🙌
1100,Bismillah all in Bapak & Mas menuju istana  2024 🥹✨
1101,❤️❤️
1102,All In Pak 🔥
1103,"Kasian para pendukung prabowo, mereka nggak tau kalau jkw berposisi 2 kaki. Skrng sok2 an musuhan dgn pedei, nanti putaran kedua bakal rekonsiliasi. Yakin deh, mirip kasus ganjar dulu ketika diacuhkan pedei di awal tahun, eh ujung2nya digaet pada detik2 akhir. Sekedar mengingatkan 🙏🙏🙏"
1104,🔥🔥🔥🔥
1105,Apakah anda masih mau seperti saat ini.....mereka akan melanjutkan ......Rakyat butuh Perubahan adanya kesetaraan dan keadilan bagi Rakyat
1106,2024 ALL IN ANIES 🔥
1107,PUTARAN KE DUA :  ANIS - CAK IMIN VS PRABOWO-GIBRAN.. PESTAPORA PARTAI POLITIK TAHUN INI  DIMENANGKAN OLEH BPK  PRABOWO-GIBRAN.. ALLAH MENGHENDAKI PAK ANIES - CAK IMIN RI 1.. SALAM DR SUMATERA UTARA MEDAN KOTA..
1108,Prabowo gibran menang RI 1 amieen
1109,"@prabowo presiden harga mati 
Insya allah 
@gibran_rakabuming insya allah wakil presiden"
1110,❤️
1111,Bismillah Prabowo Gibran 2024🇲🇨❤️🔥
1112,"Yok, udah waktunya pak Prabowo sebagai pengganti pak Jokowi"
1113,@ijun_kazama07 😍❤️
1114,Bapak aku dukung ya 🙌
1115,Anak Pulau Perbatasan Indonesia-philipina Mendukung pak @prabowo & mas @gibran_rakabuming GBU 🙏🏻😇
1116,Top global
1117,KOMENTAR TERBUKAAA BUAT BAPAK PRABOWO SUBIANTO !! BAPAK MENANG KALAH SAYA DAN KELUARGA TETAP DUKUNG BAPAK TUHAN MAHA BAIK I ALLAH 2024 BAPAK PRESIDEN KAMI BIG LOVEEE UNTUK PRESIDEN KITA PRABOWO SUBIANTOOOOOO❤️❤️❤️❤️❤️❤️
1118,Andalan sejak dulu ❤️
1119,Semangat pak sllu sehat nggeh.
1120,Boruto x Sasuke menuju hokage ke 8 dan sayang nya.. Sasuke telah ditakdirkan oleh mk tdk di beri peran hokage😭
1121,Semangat pak
1122,🔥🔥🔥
1123,All in Prabowo 🔥🔥
1124,🇲🇨🇲🇨
1125,Yes . Grace to all The Next President @prabowo @gibran_rakabuming
1126,Ternyata diluar dugaan @prabowo  dan Mas @gibran_rakabuming luar biasa.
1127,Pasar Tugurante all in njenengan pak 🙏
1128,Kami siaaap kawal jendral 🫡🫡🫡
1129,ALL IN PRABOWO-GIBRAN
1130,❤️
1131,Smangattt bapakkk dan mas gibran...
1132,🙌🔥❤️
1133,All in prabowo😍
1134,all in papa gemoy🫶🏻
1135,Mbois
1136,All in Prabowo 🔥
1137,ANIES PRESIDEN 2024-2029👏😍
1138,Prabowo sektor Banyuwangi absen sek bolo🤭🔥
1139,🤍
1140,Gasss🔥🔥🔥🔥
1141,Jangan menang klu Bowo wafat gak lucu dong bocil memimpin negeri ini😂gak sebercanda itu bong😂
1142,❤️
1143,Klo dulu bapak Jokowi 2 kali nyalon selalu puasa nazar untuk kemenangan bapak Jokowi 2 kali nyalon 2 kali puasa nazar kali ini mau puasa dan doanin bapak Prabowo karena ada anak bapak Jokowi ❤️ Bismillah selain dukung jalur pemilu mau dukung jalur langit juga🤲🏻
1144,"Polling yuk, silahkan tekan tombol yg pilih Ganjar-Mahfud>>>>>>>>>>>>>>>"
1145,@faiisalanandra ingat taruhan kito dulu jok wkwkwk
1146,"Semangat, Pak."
1147,BISMILLAH PAK ❤️ 🇮🇩
1148,Gasss pak🔥
1149,Ini yang kumau.
1150,"Polling yuk, silakan tekan tombol yg pilih Anies-Muhaimin (AMIN)>>>>>>>>>>>>>>"
1151,prabowo presiden ku 🔥❤️
1152,"Menang, menang, menang. Tuhan memberkati. 🙏👍👍"
1153,All in prabowo
1154,Saya dulu prabowo tapi sekarang Anies
1155,👏👏👏👏👏👏👏Bismillah Menang🇮🇩🇮🇩
1156,all in prabowo-gibran🔥👏
1157,Dari tahun ke tahun selama masih ada gambarmu di kertas itu bakal tetep tak coblos Pak! 🔥
1158,Perawan = PERAbowo With gibrAN😂
1159,CAPRESKUUU🔥🔥🔥
1160,All in PraBran 2024 🔥🔥
1161,Insyaallah Allah kalo ini wakilnya saya pilih pak Anis mohon maaf pak bapak seharusnya pilih pak Ridwan Kamil sbgai capresnya
1162,All in Anis
1163,all in🔥
1164,Bismillah Prabowo Gibran RI 1&2🤲
1165,🔥🔥
1166,Pa saya dukung bapa terserah yang lain mau dukung siapa bodoamat ❤️
1167,Bismillaah PRABOWO-GIBRAN 👏🔥❤️
1168,All in pak prabowo
1169,NTT ALL IN PRABOWO-GIBRAN 🦋🕊️❤️🙌🥳
1170,❤️
1171,ALL IN PAK PRABOWO & MAS GIBRAN ❤️
1172,MAGELANG ALL IN PRABOWO-GIBRAN
1173,ALL IN PA
