,,Name,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
65,,roemah_busana_anak,8881573718,"2023-11-01 11:54:28",0,"Assalamualaikum pak Anis, saya insya Allah mendukung pak Anis menjadi presiden. Tp tolong pak Anis jangan jadikan Palestina sebagai ajang kampanye, kalo pak Anis mengajak  donasi untuk Palestina gpp, tp jangan di jadikan kampanye 🙏",18022428316790479,https://www.instagram.com/roemah_busana_anak/,https://www.instagram.com/p/CyhjkzZI1S5/c/18022428316790479
66,,amir.baharudin.gans,59606209602,"2023-11-01 12:45:26",0,"KOCAK 💀",18364472110072316,https://www.instagram.com/amir.baharudin.gans/,https://www.instagram.com/p/CyhjkzZI1S5/c/18364472110072316
67,,amir.baharudin.gans,59606209602,"2023-11-01 12:45:38",0,"Ngak percaya Sama lu nis😂",17995403264470337,https://www.instagram.com/amir.baharudin.gans/,https://www.instagram.com/p/CyhjkzZI1S5/c/17995403264470337
68,,nurulsyahidahasanah,1042042166,"2023-11-01 13:23:47",0,"@surip_prayugo 1",18043534975549693,https://www.instagram.com/nurulsyahidahasanah/,https://www.instagram.com/p/CyhjkzZI1S5/c/18043534975549693
69,,nsrl______,3517787703,"2023-11-01 13:46:54",0,"Wkwkwk nis aniss",18027528673733901,https://www.instagram.com/nsrl______/,https://www.instagram.com/p/CyhjkzZI1S5/c/18027528673733901
70,,gento540,59724349619,"2023-11-01 14:19:45",0,"AMIN..for presiden 2024 anis jos.",18011906332956837,https://www.instagram.com/gento540/,https://www.instagram.com/p/CyhjkzZI1S5/c/18011906332956837
71,,m_fajerinoor96,1156385131,"2023-11-01 14:54:53",0,"@megiculaa kembalikan aktivis 98 yang hilang dulu",17998808996194407,https://www.instagram.com/m_fajerinoor96/,https://www.instagram.com/p/CyhjkzZI1S5/c/17998808996194407
72,,m_fajerinoor96,1156385131,"2023-11-01 14:55:12",0,"@erwinerliza_ kembalikan aktivis 98 yang hilang dulu",17976012221418739,https://www.instagram.com/m_fajerinoor96/,https://www.instagram.com/p/CyhjkzZI1S5/c/17976012221418739
73,,teuku_banta_joe,1821905398,"2023-11-01 14:55:16",0,Amin,17980200023590002,https://www.instagram.com/teuku_banta_joe/,https://www.instagram.com/p/CyhjkzZI1S5/c/17980200023590002
74,,m_fajerinoor96,1156385131,"2023-11-01 14:55:25",0,"@info_jawa_barat kembalikan aktivis 98 yang hilang dulu",18016790446745238,https://www.instagram.com/m_fajerinoor96/,https://www.instagram.com/p/CyhjkzZI1S5/c/18016790446745238
75,,m_fajerinoor96,1156385131,"2023-11-01 14:55:51",0,"@rafliii.11 aktivis 98 menangis membaca ini",17983728428318367,https://www.instagram.com/m_fajerinoor96/,https://www.instagram.com/p/CyhjkzZI1S5/c/17983728428318367
76,,hay.pull,38093404712,"2023-11-01 15:11:42",0,"Ingat kata gusdur",18202602091272898,https://www.instagram.com/hay.pull/,https://www.instagram.com/p/CyhjkzZI1S5/c/18202602091272898
77,,rondi_ahcsar,4006083411,"2023-11-01 15:38:36",0,"Pak Anies 2024.makin kuat makin solid makin Jossss Aminnnn. TetP Kawal. sampai Jadi Presiden.",18024709504741784,https://www.instagram.com/rondi_ahcsar/,https://www.instagram.com/p/CyhjkzZI1S5/c/18024709504741784
78,,fikih.mm,2281577560,"2023-11-01 15:42:37",0,"Gss aminnn🔥",18058891084463765,https://www.instagram.com/fikih.mm/,https://www.instagram.com/p/CyhjkzZI1S5/c/18058891084463765
79,,irfa_zania,52092734808,"2023-11-01 16:03:03",0,"Aceh amin sajalah🥰🥰🥰",17976424781398568,https://www.instagram.com/irfa_zania/,https://www.instagram.com/p/CyhjkzZI1S5/c/17976424781398568
80,,patstar178,1349710649,"2023-11-01 16:16:29",0,"hitung cepat pasti menang nih, tapi di metro tv",18001970804007656,https://www.instagram.com/patstar178/,https://www.instagram.com/p/CyhjkzZI1S5/c/18001970804007656
81,,patstar178,1349710649,"2023-11-01 16:17:35",0,"jangan salah, di metro tv ntar pasti paling tinggi",17873844095991635,https://www.instagram.com/patstar178/,https://www.instagram.com/p/CyhjkzZI1S5/c/17873844095991635
82,,candra_bramastya,1970238020,"2023-11-01 16:41:05",0,"All in prabowo . Preii liane🙌",18103502728359031,https://www.instagram.com/candra_bramastya/,https://www.instagram.com/p/CyhjkzZI1S5/c/18103502728359031
83,,nochmadha_s,4211124539,"2023-11-01 16:43:50",0,"OK OC",17846660274088292,https://www.instagram.com/nochmadha_s/,https://www.instagram.com/p/CyhjkzZI1S5/c/17846660274088292
